"char","year","tf_idf","number"
"扩展性",2015,0.121512183772477,1366
"船载",2014,0.222011461065039,1528
"云雾",2014,0.133206876639023,1528
"美元",2014,0.133206876639023,1528
"远洋渔船",2014,0.114480530809453,1528
"固件",2014,0.0977618503603896,1528
"寻址",2011,0.453059041355779,2314
"信任",2011,0.243699046548103,2314
"信任度",2011,0.16079159672422,2314
"底层",2011,0.159574430004042,2314
"准则",2011,0.153906269922004,2314
"医疗",2016,0.377790732564184,1151
"全科",2016,0.343212349345996,1151
"脑卒中",2016,0.232355749459137,1151
"协同",2016,0.150527978181215,1151
"医学",2016,0.128431247703647,1151
"制造",2012,0.423496952972574,2054
"对云",2012,0.148970438644403,2054
"云",2012,0.144303939068869,2054
"典型",2012,0.125442217377459,2054
"进一步",2012,0.109513913904308,2054
"制造",2010,0.543487756314803,2444
"云",2010,0.320521249277969,2444
"网络化",2010,0.160662202683191,2444
"服务提供商",2010,0.15911193633475,2444
"网格",2010,0.12773307911367,2444
"制造",2012,0.369795792956464,2039
"能耗",2012,0.276197551409054,2039
"服务",2012,0.155921454191738,2039
"资源",2012,0.139430214338588,2039
"云",2012,0.114550549570133,2039
"制造",2011,0.319698680185178,2322
"资源",2011,0.24309156650208,2322
"高",2011,0.214782933657061,2322
"虚拟化",2011,0.20297043528918,2322
"软硬",2011,0.139640318606459,2322
"云",2013,0.391246595362779,1957
"智慧",2013,0.378991471843113,1957
"工业革命",2013,0.165320937477015,1957
"第三次",2013,0.150137937456376,1957
"引领",2013,0.143852203616539,1957
"数采",2010,0.269475980327219,2450
"虚拟仪器",2010,0.213978121277768,2450
"频率",2010,0.137453863206906,2450
"100",2010,0.113205325783752,2450
"时代",2010,0.112445742685821,2450
"体征",2013,0.146903511225885,1792
"采集",2013,0.105229180124544,1792
"伪迹",2013,0.0953024808474312,1792
"机中",2013,0.0953024808474312,1792
"SimpliciT1",2013,0.0953024808474312,1792
"运输",2015,0.723857734606392,1382
"危险品",2015,0.508689732066387,1382
"系统地",2015,0.200627816148326,1382
"简述",2015,0.196864940589118,1382
"道路",2015,0.170367178277355,1382
"设计",2013,0.175487931724437,2006
"云",2013,0.156498638145112,2006
"光辉",2013,0.11006765393647,2006
"曲折",2013,0.11006765393647,2006
"必经之路",2013,0.11006765393647,2006
"制造",2011,0.353594443867462,2321
"云",2011,0.167340411269622,2321
"敏捷",2011,0.141419115191182,2321
"面向",2011,0.122993409184794,2321
"化",2011,0.105975958080831,2321
"数据流",2012,0.207123040521267,2243
"事件",2012,0.193874563809908,2243
"检测",2012,0.124448507715755,2243
"离线",2012,0.123111549015704,2243
"STPM",2012,0.118406112568021,2243
"汇集",2014,0.300666454717926,1626
"组网",2014,0.141199192609638,1626
"水面",2014,0.129484659071444,1626
"声波",2014,0.129484659071444,1626
"环境保护",2014,0.116881983061263,1626
"调制",2018,0.186513372968436,350
"NB",2018,0.175508628840466,350
"选择",2018,0.155693486289658,350
"IoT",2018,0.129560206281559,350
"次数",2018,0.116710699135754,350
"态",2019,0.186560865022812,262
"NB",2019,0.180383868530478,262
"使用寿命",2019,0.167306776673925,262
"报告",2019,0.150469671019194,262
"MAR",2019,0.144718582027581,262
"类别",2018,0.422170041956543,428
"覆盖",2018,0.342043237071119,428
"次数",2018,0.256532427803339,428
"取值",2018,0.17432356278517,428
"传输",2018,0.10054347758216,428
"密钥",2019,0.313505837636875,284
"门锁",2019,0.270442642364408,284
"更新",2019,0.253679806311332,284
"UDP",2019,0.235646791786909,284
"可靠",2019,0.189526700245843,284
"地球空间",2016,0.215262536564784,1127
"信息学",2016,0.198889920418438,1127
"地球",2016,0.129287556596143,1127
"天基",2016,0.100189787557556,1127
"时代",2016,0.0836135009715082,1127
"局",2014,0.144718582027581,1534
"城市",2014,0.136092875291121,1534
"智慧",2014,0.124575900466949,1534
"国家",2014,0.105262548298728,1534
"数字",2014,0.101990797308273,1534
"同步",2015,0.190342048861031,1433
"偏移",2015,0.17261450824806,1433
"节点",2015,0.15848913661704,1433
"分组",2015,0.157181997636041,1433
"时间",2015,0.135374981372022,1433
"站",2013,0.244629794449535,1912
"基线",2013,0.18260657048537,1912
"定位",2013,0.1760191812352,1912
"三角形",2013,0.172210029251827,1912
"方程",2013,0.134611642872508,1912
"巡视",2017,0.263765046256645,790
"无纸化",2017,0.144718582027581,790
"台账",2017,0.144718582027581,790
"龙冈",2017,0.144718582027581,790
"端",2017,0.137182576493187,790
"沼气",2013,0.512446126523892,1953
"发酵",2013,0.350245389291611,1953
"监控",2013,0.131781538398221,1953
"由以",2013,0.128111531630973,1953
"补料",2013,0.128111531630973,1953
"流水线",2012,0.156519917558888,2238
"数据流",2012,0.150221106312128,2238
"大规模",2012,0.142877153319627,2238
"读写",2012,0.115381408176436,2238
"历史数据",2012,0.103818922552331,2238
"定位",2018,0.255973656779325,468
"差异性",2018,0.145814285283293,468
"训练",2018,0.109028209445929,468
"测试数据",2018,0.0952132008839515,468
"增量",2018,0.0903372335542603,468
"中间件",2012,0.327978448839549,2248
"其上",2012,0.146004155235245,2248
"多种",2012,0.138264106141727,2248
"承载",2012,0.119830833402072,2248
"无线",2012,0.117781972437832,2248
"异构",2016,0.177541652697312,1075
"802.15.4",2016,0.174799028649444,1075
"IEEE",2016,0.158241657807131,1075
"数据通信",2016,0.134374112444111,1075
"数据传输",2016,0.1251875985452,1075
"直流",2019,0.655238160080122,56
"配电",2019,0.373664870369791,56
"能源",2019,0.202499599188279,56
"换流器",2019,0.190604961694862,56
"清洁",2019,0.173698932900717,56
"植入",2013,0.187252628405105,1980
"隐私",2013,0.100087302470565,1980
"城市",2013,0.0979868702096069,1980
"面向用户",2013,0.0868311492165484,1980
"感知",2013,0.0851069367069719,1980
"表型",2018,0.51928743481777,512
"组学",2018,0.244212607171542,512
"植物",2018,0.166559274365667,512
"巨量",2018,0.0814042023905142,512
"简史",2018,0.0814042023905142,512
"印刷",2014,0.477700615849283,1669
"电子产品",2014,0.409457670727957,1669
"硅基",2014,0.181739614639287,1669
"电子",2014,0.135452713840641,1669
"学科",2014,0.106882037316771,1669
"采纳",2019,0.300397620017265,147
"回收",2019,0.225160521878927,147
"收益",2019,0.202501239502467,147
"误",2019,0.168870391409195,147
"RFID",2019,0.158394683943542,147
"制造",2014,0.790527645548805,1640
"物联",2014,0.641103710762614,1640
"体系结构",2014,0.206550556498491,1640
"定义",2014,0.184492048789315,1640
"探讨",2014,0.15856402413476,1640
"物联",2014,0.352607040919437,1641
"制造",2014,0.317034524516969,1641
"企业",2014,0.122166729454291,1641
"企业应用",2014,0.0932804325114062,1641
"模式",2014,0.0900964270508629,1641
"工序",2016,0.298716764990079,939
"制造",2016,0.271743878157402,939
"物流",2016,0.255991337020795,939
"规划",2016,0.196445425086188,939
"车间",2016,0.191496983525882,939
"制造",2017,0.334454003886033,787
"组合",2017,0.15088396659149,787
"资源",2017,0.144494987081656,787
"车间",2017,0.117844297554389,787
"2500",2017,0.100189787557556,787
"吞吐",2015,0.353839628578918,1340
"事件处理",2015,0.262188951864902,1340
"率",2015,0.184069227155424,1340
"序列",2015,0.156052898228171,1340
"数倍",2015,0.137101814552445,1340
"制造",2010,0.334454003886033,2414
"云",2010,0.249294304993976,2414
"云及",2010,0.100189787557556,2414
"对云",2010,0.0735302806129426,2414
"构建",2010,0.0691787026842695,2414
"城市",2012,0.489934351048035,2105
"智慧",2012,0.288304226794939,2105
"数字",2012,0.131131025110637,2105
"建设",2012,0.0858270492012257,2105
"美好前景",2012,0.0847816220110645,2105
"城市",2014,0.301498062183406,1596
"智慧",2014,0.206987650006623,1596
"机遇",2014,0.159663145513835,1596
"投融资",2014,0.100189787557556,1596
"局等",2014,0.100189787557556,1596
"固体废物",2016,1.05199276935434,1155
"城市",2016,0.452247093275109,1155
"智慧",2016,0.310481475009935,1155
"管理系统",2016,0.259396320999926,1155
"概念",2016,0.103954447735878,1155
"城市",2018,0.352752732754585,458
"共享",2018,0.249876443780817,458
"智慧",2018,0.215267156006888,458
"建设",2018,0.192252590210746,458
"太原市",2018,0.156296068589787,458
"地理信息",2016,0.351745119399514,1069
"城市",2016,0.314957797102308,1069
"建设",2016,0.257481147603677,1069
"必由之路",2016,0.254344866033193,1069
"差距",2016,0.221620197037688,1069
"城市",2013,0.374131686254863,1892
"智慧",2013,0.342470475465504,1892
"n",2013,0.328529670559707,1892
"建设",2013,0.174775082009769,1892
"立足点",2013,0.142087335081625,1892
"智慧",2014,0.254538866900037,1574
"建设",2014,0.194850598186566,1574
"城市",2014,0.15889762736693,1574
"之处",2014,0.105605451749856,1574
"阻力",2014,0.105605451749856,1574
"溢流",2017,0.160712726709237,893
"排水管",2017,0.155134137926382,893
"内涝",2017,0.155134137926382,893
"城市排水",2017,0.150576099006533,893
"实验室",2017,0.133247419492534,893
"城市",2014,0.372102038770659,1499
"智慧",2014,0.272490070894795,1499
"中人和物",2014,0.0989215623985995,1499
"基础架构",2014,0.0901475474548027,1499
"美好",2014,0.0901475474548027,1499
"地理",2015,0.214337715638693,1253
"价值",2015,0.194568430772216,1253
"空间信息",2015,0.135363345835015,1253
"协同",2015,0.112895983635911,1253
"资源共享",2015,0.108890760565904,1253
"城市",2019,0.367450763286026,36
"决策",2019,0.175260508462069,36
"感知",2019,0.149602037180224,36
"高度",2019,0.132227640344789,36
"三高",2019,0.122106303585771,36
"测绘",2012,0.516379089051917,2134
"地球",2012,0.330637029983579,2134
"使命",2012,0.256223063261946,2134
"智慧",2012,0.220560610662795,2134
"地理",2012,0.218729881942765,2134
"流域",2011,0.435846635080847,2364
"水资源",2011,0.190076494361907,2364
"智慧",2011,0.16237824267761,2364
"水利",2011,0.0988855497898194,2364
"平台",2011,0.09655698829183,2364
"工厂",2016,0.340509611833822,1135
"CPPS",2016,0.281118009826161,1135
"钢铁企业",2016,0.244948638831129,1135
"钢铁",2016,0.187412006550774,1135
"智慧",2016,0.1416231289519,1135
"港口",2013,0.779213220408421,1762
"智慧",2013,0.244621768189646,1762
"系统结构",2013,0.152794385068169,1762
"体系",2013,0.145375941047572,1762
"作业",2013,0.129074405090907,1762
"职业",2019,0.394953702312217,238
"健康",2019,0.237714668030356,238
"危害",2019,0.13554635253677,238
"安全监管",2019,0.131063035566427,238
"智慧",2019,0.0882242442651181,238
"露天矿",2019,0.307611807976546,102
"山",2019,0.271818940798833,102
"智慧",2019,0.133514934546257,102
"矿山",2019,0.0869600551806847,102
"生产",2019,0.0830143761516964,102
"矿山",2018,0.272623489233121,614
"智慧",2018,0.183989022228109,614
"煤矿",2018,0.109960074483928,614
"化",2018,0.100239367757367,614
"生态",2018,0.0701065190219667,614
"煤矿",2019,0.269430967845437,235
"巨",2019,0.16366080480606,235
"智慧",2019,0.154969811261503,235
"开采",2019,0.111620874967568,235
"装备",2019,0.10551345014584,235
"井下",2019,0.280619463928577,237
"保障系统",2019,0.170357283796322,237
"煤矿",2019,0.127379492223956,237
"采掘",2019,0.0954729069559822,237
"平台",2019,0.0924142792232036,237
"农村",2015,0.313523339982433,1405
"曝气",2015,0.229847159690864,1405
"水务",2015,0.182510750501625,1405
"污水",2015,0.15932082813797,1405
"水质",2015,0.130809047044203,1405
"养老",2016,0.775670689631907,972
"服务",2016,0.267827581210601,972
"智慧",2016,0.134541972504305,972
"驱动",2016,0.125145347298098,972
"组织",2016,0.124015295575575,972
"医疗",2013,0.157176094249761,1943
"知",2013,0.151493033251607,1943
"行",2013,0.135858134441984,1943
"感",2013,0.135858134441984,1943
"挑战",2013,0.0981502534741565,1943
"制造",2014,0.602562512435977,1501
"智慧",2014,0.233986039137922,1501
"层次结构",2014,0.122121279394633,1501
"途径",2014,0.101724113338265,1501
"云",2014,0.0905820921872521,1501
"制造",2016,0.465846648269831,984
"面向",2016,0.182293802898891,984
"智慧",2016,0.14415211339747,984
"人际网",2016,0.127172433016597,984
"务",2016,0.119931984657522,984
"智",2017,0.463913025552436,726
"知识",2017,0.115585545945886,726
"协同",2017,0.0966017179565015,726
"定义",2017,0.0941480042790833,726
"IoM",2017,0.0805649838091687,726
"开关柜",2014,0.3415797532324,1515
"IEC61850",2014,0.246465729938395,1515
"IED",2014,0.227719835488266,1515
"综合",2014,0.112762254808135,1515
"变电站",2014,0.0914053226684981,1515
"IEC",2019,0.238973411992063,78
"标准",2019,0.158547854428317,78
"变电站",2019,0.155674690169786,78
"国内外",2019,0.101576726188173,78
"保护",2019,0.0900102967612084,78
"传感器",2016,0.178468155932526,1020
"生化",2016,0.158259027753987,1020
"VR",2016,0.142855757074877,1020
"惯性",2016,0.142855757074877,1020
"关键作用",2016,0.13384542133914,1020
"电网",2012,0.241814363570116,2170
"信息安全",2012,0.212375206624076,2170
"全面实现",2012,0.128111531630973,2170
"变电",2012,0.101727303558283,2170
"智能",2012,0.0972656773505357,2170
"镇痛",2018,0.569829416733599,395
"PCA",2018,0.401781816773092,395
"术后",2018,0.279841297534219,395
"Ai",2018,0.244212607171542,395
"共识",2018,0.225704506528791,395
"大棚",2014,0.288102528632506,1572
"温室",2014,0.17506604870363,1572
"温湿度",2014,0.121151322143626,1572
"JenNet",2014,0.105605451749856,1572
"卷帘",2014,0.105605451749856,1572
"创业",2018,0.270442642364408,367
"力量",2018,0.222869365079774,367
"创新",2018,0.180572566452658,367
"机器人",2018,0.167605292955463,367
"有望",2018,0.131031546832256,367
"智能家居",2018,0.282843542261038,471
"通信安全",2018,0.126717662907938,471
"漏洞",2018,0.118982668962623,471
"研究",2018,0.112115723690408,471
"设备",2018,0.0960125169749261,471
"智能家居",2018,0.552088837297988,432
"中使",2018,0.150284681336334,432
"便利化",2018,0.150284681336334,432
"人工智能",2018,0.133003638569222,432
"碎片",2018,0.115827768466564,432
"门禁系统",2016,0.491148706822718,956
"智能家居",2016,0.282843542261038,956
"安全控制",2016,0.213978121277768,956
"有助于",2016,0.0992711693798363,956
"方便性",2016,0.0898253267757398,956
"智能家居",2014,0.366181371677237,1667
"入侵",2014,0.168705749147537,1667
"报警",2014,0.140106540406383,1667
"SM4",2014,0.139550061240881,1667
"带给",2014,0.139550061240881,1667
"材料",2015,0.46953255827949,1425
"智能家居",2015,0.261780725284152,1425
"软",2015,0.256299742989843,1425
"产品",2015,0.203606209545006,1425
"居住者",2015,0.166272413393391,1425
"信息处理",2011,0.203758894186242,2281
"家庭",2011,0.203758894186242,2281
"好及",2011,0.181739614639287,2281
"LPC2103",2011,0.181739614639287,2281
"RTL8019AS",2011,0.181739614639287,2281
"微尘",2014,0.488425214343085,1493
"预",2014,0.263324008694678,1493
"监护",2014,0.25391756984489,1493
"dust",2014,0.244212607171542,1493
"smart",2014,0.193917672407977,1493
"产业化",2014,0.366086929009118,1679
"交通",2014,0.32404002078782,1679
"价值链",2014,0.192224807242382,1679
"产业",2014,0.151757795210213,1679
"智能",2014,0.126238432306014,1679
"交通",2013,0.341696047561516,1872
"服务",2013,0.145426740928833,1872
"综合",2013,0.126062418195761,1872
"准时",2013,0.100189787557556,1872
"运输系统",2013,0.100189787557556,1872
"交通系统",2014,0.587375583255649,1563
"我国",2014,0.200808493523547,1563
"智能",2014,0.160839930317603,1563
"矛盾",2014,0.123054294659931,1563
"交通堵塞",2014,0.0941542581866188,1563
"人体",2014,0.29652321937102,1702
