title,year,abstract,citation
基于物联网的交通流量监测系统设计研究,2011,研究交通流量监测系统问题，由于车辆运动流程难以准确且实时监控，各种类型车辆识别度低，已有的交通流量监测系统存在的采集数据分散，以及需采用复杂图像处理和分析算法从复杂背景中提取有用信息，存在监测性能受限，实时性准确率低等问题。为解决上述问题，提出设计一种物联网技术的交通流量监测系统。采用ZigBee无线通信技术、MODE12420三轴加速度传感器和CC2430处理器等组成的硬件平台，收集系统所需的核心数据。简化网络体系结构及相关的协议机制，依据系统采集实时数据进行仿真。仿真实验结果表明建立系统可以高效率、高性能地监测区域内的车辆类型并进行实时分类标识，为车辆行动实时定位和交通流量监测系统的设计提供了有效依据。,2
基于3G-WLAN交互系统的物联网研究,2011,"文中介绍了3G-WLAN网络和物联网的概念和关键技术,设计出3G-WLAN交互系统网络,并把交互系统和物联网相结合,研究出3G网络、WLAN网络与物联网融合的系统架构.融合的系统充分利用了3G网络、WLAN网络的优势,提高物联网的安全性、稳定性和效率.",0
跳跃式二进制树形搜索防碰撞算法及其分析,2011,"在介绍RFID系统中防碰撞算法的基础上,提出了跳跃式二进制树形搜索防碰撞算法.通过设置LIFO栈,充分利用碰撞节点信息使其能快速、有效地识别RFID标签.通过对其分析,该算法的执行效率能够达到50%以上.",1
智慧法流域及其应用前景,2011,为了应对全球气候变化和人类剧烈活动导致的水资源短缺、洪灾旱灾并重和生态环境恶化等复杂水资源情势，推动流域信息化水平向更高层次发展，借鉴智慧地球的理念提出了智慧流域这一概念．分析了智慧流域建设的战略需求和技术推动因素，提出了智慧流域的涵义并阐述了其特征，设计了智慧流域总体框架，对其中使用的关键技术和支撑平台，如物联网技术、射频识别标签、无线传感器网络、云计算与云存储、流域虚拟现实系统平台、基于多源耦合的气象水文信息保障平台、二元水循环数值模拟平台、水资源数值调控平台和流域数据同化系统平台等进行了探讨．最后研究了智慧流域在防洪减灾、抗御干旱、防治污染和水资源管理中的具体应用．智慧流域是水利信息化的发展趋势和最高层次，必将产生新的学科增长点，在水利各个领域有着良好的应用前景．,3
基于物联网技术的设备状态维修安全管理研究,2011,"随着物联网(IOT)技术的不断发展,状态维修(CBM)理论逐步运用于设备安全管理中。通过构建基于物联网技术的设备状态维修安全管理体系,建立CBM预测决策模型,并通过设备轴承状态维修的例证来说明模型的可用性。结果表明:设备实现物联网后,基于物联网技术的设备状态维修安全管理是科学可行的,便于设备的维修管理,提高设备的安全工作寿命。",2
基于RFID技术的剧毒危化品物流服务平台研究,2011,"为了提高我国的剧毒危化品物流安全监管和信息化水平。结合剧毒品氰化钾的物流过程,提出一个基于RFID技术的剧毒危化品物流服务平台解决方案。研究的重点是适用于剧毒品氰化钾圆罐的主动式RFID电子标签研发,以及RFID中间件和基于B/S的应用系统开发。通过剧毒品物流服务平台的开发,表明该方案从数据采集、网络传输、智能应用3个层次解决剧毒品物流中监控和信息共享等问题,实现剧毒品仓储、运输过程安全监管和物流管理及服务的信息化。此外,该平台符合物联网建设的整体结构,其扩展能力强。",1
物联网情景感知技术研究,2011,"与互联网不同,物联网(Internet of Things, IoT)通过各类通信技术将具有标识,感知或者执行能力的物理实体互联,形成了""物物互连""的虚拟网络.随着计算机及通信技术的迅速发展,计算资源将遍布人们周围的环境,情景感知技术应运而生.情景感知获得传感器采集的情景信息以后,对信息进行智能处理,自主地为用户提供服务.物联网具有海量信息的特性,传统的情景信息处理方法已不再适用.对物联网情景感知技术进行了详细的介绍,首先给出情景和情景感知的概念及其研究发展和应用.然后,结合物联网特性,以情景感知流程为主线,探讨了信息获取,建模和智能处理等内容.最后,系统结构是情景感知的关键,因此对现有的系统结构进行了分析和对比,结合物联网环境论述了当前情景感知系统的不足之处,并给出了情景感知系统的参考结构",4
嵌人物联网信息采集影响PLM成本收益模型研究,2011,将物联网信息采集技术引入到产品生命周期管理过程中，建立了PLM成本消耗模型，通过数学推理证明了引入物联网信息采集后的成本消耗能够更加节约．并列举算例和利用MATLAB仿真证明了这一结果．,0
基于物联网的海洋环境监测系统的研究,2011,"针对当前海洋环境监测的现状,为实现海洋环境监测的自动化,设计了一种基于物联网技术的海洋环境监测系统.该系统综合运用无线传感器网络技术,嵌入式计算技术,3G无线通信技术,GIS空间信息处理技术等,实现了海洋环境动态在线监测,数据实时处理及可视化展示的功能",2
基于FBG传感器的架空输电线覆冰监测方案的设计与实验,2011,"提出了一种基于光纤Bragg光栅(FBG)传感器的架空输电线路覆冰厚度监测方案,并进行了仿真分析和实验验证.利用覆冰后输电线路的形变牵引FBG应变传感器,综合考虑FBG的应变量,实时气候条件等多种因素,得出输电线路的覆冰厚度.实验结果表明,方案能监测到30 mm覆冰厚度,测量精度和灵敏度达到1 mm覆冰厚度,有效监测距离可达40 km.仿真分析及实验测试结果一致,表明方案可有效测量长距离输电线路的覆冰厚度",0
物联网在农业中的应用,2011,物联网是新的信息技术变革，被认为是继计算机、互联网之后的世界信息产业的第三次浪潮，代表了信息产业领域的新一轮革命。文章介绍了物联网的概念、产生与发展及在农业中的应用现状，重点分析了农业物联网的发展趋势和共性关键技术。最后，提出了农业物联网应用发展策略。,4
物联网技术在救灾物资配送管理系统中的应用,2011,"针对传统救灾物资配送管理系统存在的数据采集非自动化,物资运送流程无法实时监控,物资实时调度性差等缺点,采用物联网技术构建了一种结合硬件和软件的应用系统,硬件主要是用来采集系统需要的核心数据,包括存储在RFID电子标签中的物资基本属性数据,各种传感器感知的物资环境数据以及卫星和GPS芯片协同处理得到的物资坐标信息.这些信息通过GSM无线网络传送到互联网中的数据处理中心服务器,服务器中的救灾物资信息处理子系统对这些信息进行展示,分析和评估,利用这些实时监控数据的分析判断结果,能够对整个物资配送运输过程进行一个全面的辅助决策,同时对一些突发情况进行事先预警",1
WSN中用户需求信息相关性查询策略,2011,"考虑物联网以任务为导向,节点之间相关联等特点,提出一种用户需求信息相关性查询策略,通过分析用户行为特征,存储相关性节点信息,实现信息共享,从而减少网络中的通信量.仿真表明,与常规的方法相比,该策略能够改善网络的通信量",0
